Date, Open, High, Low, Close, Volume
02/26/18, 48.20, 49.13, 48.10, 49.11, 26992306
02/23/18, 46.34, 47.79, 46.305, 47.73, 26040911
02/22/18, 46.14, 46.56, 45.62, 45.80, 16946353
02/21/18, 46.67, 47.06, 45.92, 45.94, 27527487
02/20/18, 45.46, 46.71, 45.39, 46.32, 25511962
02/16/18, 45.815, 46.59, 45.51, 45.56, 21475207
02/15/18, 45.88, 45.99, 44.95, 45.92, 23536793
02/14/18, 44.07, 45.51, 44.04, 45.38, 19922010
02/13/18, 44.59, 44.775, 44.255, 44.46, 19517609
02/12/18, 44.15, 45.16, 44.09, 44.83, 28379521
02/09/18, 43.50, 44.28, 42.04, 43.95, 49301141
02/08/18, 45.28, 45.42, 42.74, 42.75, 43151330
02/07/18, 44.58, 46.30, 44.34, 45.20, 37508414
02/06/18, 44.02, 44.93, 43.0302, 44.91, 58145381
02/05/18, 46.35, 47.26, 44.50, 44.52, 47869041
02/02/18, 47.32, 47.79, 46.10, 46.15, 28663029
02/01/18, 47.695, 48.47, 47.45, 47.65, 28840380
01/31/18, 49.23, 49.25, 47.56, 48.14, 41619914
01/30/18, 49.48, 50.06, 48.74, 48.79, 32814590
01/29/18, 49.60, 50.85, 49.37, 49.98, 46304040
01/26/18, 48.38, 50.15, 48.12, 50.08, 86916079
01/25/18, 45.88, 46.37, 45.17, 45.30, 36758746
01/24/18, 45.90, 46.13, 44.96, 45.51, 32464221
01/23/18, 45.81, 46.09, 45.63, 46.06, 22135103
01/22/18, 44.80, 45.79, 44.79, 45.75, 27706762
01/19/18, 44.62, 44.89, 44.25, 44.82, 25780217
01/18/18, 44.40, 44.735, 44.17, 44.48, 26826529
01/17/18, 43.545, 44.45, 43.51, 44.39, 32368612
01/16/18, 43.55, 43.79, 42.885, 43.14, 38367181
01/12/18, 43.45, 43.60, 43.01, 43.24, 29973553
01/11/18, 42.80, 43.58, 42.45, 43.41, 35371519
01/10/18, 43.33, 43.60, 42.44, 42.50, 45734951
01/09/18, 44.70, 44.84, 43.49, 43.62, 44282311
01/08/18, 44.27, 44.84, 43.96, 44.74, 33733769
01/05/18, 44.43, 45.15, 43.90, 44.74, 41824006
01/04/18, 43.52, 44.65, 42.69, 44.43, 89209119
01/03/18, 45.47, 46.21, 43.65, 45.26, 116478986
01/02/18, 46.38, 46.90, 46.21, 46.85, 23370791
