Date, Open, High, Low, Close, Volume
01/29/18, 24.10, 24.10, 23.71, 23.81, 7036466
01/26/18, 23.54, 23.92, 23.54, 23.91, 8113265
01/25/18, 23.77, 23.835, 23.30, 23.32, 7273801
01/24/18, 23.89, 23.998, 23.54, 23.66, 6781488
01/23/18, 23.43, 23.86, 23.36, 23.81, 7840088
01/22/18, 23.68, 23.96, 23.53, 23.85, 9150775
01/19/18, 23.43, 23.79, 23.42, 23.70, 11551429
01/18/18, 23.43, 23.57, 23.25, 23.29, 12277345
01/17/18, 22.70, 23.49, 22.66, 23.46, 11151454
01/16/18, 23.05, 23.11, 22.745, 22.88, 9311601
01/12/18, 22.48, 22.97, 22.4535, 22.92, 8821758
01/11/18, 22.08, 22.42, 22.06, 22.41, 8356376
01/10/18, 21.68, 22.14, 21.68, 22.05, 8443302
01/09/18, 21.79, 21.95, 21.721, 21.81, 7859468
01/08/18, 21.78, 21.88, 21.59, 21.84, 5769556
01/05/18, 21.61, 21.77, 21.2899, 21.75, 6750728
01/04/18, 21.40, 21.64, 21.33, 21.53, 7653851
01/03/18, 21.31, 21.50, 21.24, 21.37, 5957671
01/02/18, 21.18, 21.33, 21.00, 21.32, 6457331
